sha,utc,attributed_to,attribution_method,files_changed,outside_auditor_scope,subject
08519b802d7edf6447ecb33c206ddc7704f57e86,2026-06-10 17:00,UNATTRIBUTED,unattributed,1,0,Add Business Intelligence module
ca55a7c27376416730f3d003b8638d2c364acc42,2026-06-10 18:08,UNATTRIBUTED,unattributed,2,0,Add StoneDesk HR module
05ddb0cc1c24181345210ba1f14bd322da0f9aca,2026-06-10 18:45,UNATTRIBUTED,unattributed,1,0,Add files via upload
c16046cd4bd09e62f0cf870875ad9e13e6f545a1,2026-06-10 20:38,UNATTRIBUTED,unattributed,1,0,Rebrand to StoneDesk
3b19af2d7dab2896de3c2cc2f90a443a37bf97b6,2026-06-10 20:39,UNATTRIBUTED,unattributed,0,0,Rebrand to StoneDesk
092e563f215ec789f7a61fc079b8d2b8b60e97de,2026-06-10 20:49,UNATTRIBUTED,unattributed,0,0,Rebrand to StoneDesk
c88a35d92a10e2f4ad87c4f71957ca2d6badaada,2026-06-10 20:50,UNATTRIBUTED,unattributed,1,0,Light theme StoneDesk
c80b3d7d0b5009dfd9d259bf6fe99b5e264673f2,2026-06-10 20:51,UNATTRIBUTED,unattributed,1,0,StoneDesk rebrand + light theme
46f9f386472eb41b7a5b828315033704d949c981,2026-06-10 21:12,UNATTRIBUTED,unattributed,1,0,Navy light theme
e9a51a691486bcfdd88f0d1f0ce7335a19337b79,2026-06-10 21:21,UNATTRIBUTED,unattributed,1,0,Fix auth screen to navy
74aba23ca606693511f58900179fbe04928c96a6,2026-06-10 21:24,UNATTRIBUTED,unattributed,0,0,Fix auth screen to navy
bf55138f2df2c5069b4570e86bc04714ae57cf88,2026-06-10 21:33,UNATTRIBUTED,unattributed,1,0,Fix all backgrounds navy/white
d5711907fd63a29a15eeb3a49ca813dfdb35ef0e,2026-06-10 21:38,UNATTRIBUTED,unattributed,1,0,Add financial color system to StoneDesk
23896453d75403c85170181c4249ea84d4666ae3,2026-06-10 21:41,UNATTRIBUTED,unattributed,1,0,Bigger animated S logo + StoneDesk branding
07de5f4d0db10ba94b0dbb5cfa248845c22f8805,2026-06-10 21:45,UNATTRIBUTED,unattributed,1,0,Add animated SAIRN S logo to hub
7f6ad54f382c0a4c60c09bd1d4fc3dae391ba1cf,2026-06-10 21:45,UNATTRIBUTED,unattributed,1,0,Add animated SAIRN S logo to SAIRNcomm
d0011305702f4c0d791fc5564344d5bb2f4b6aa9,2026-06-10 22:07,UNATTRIBUTED,unattributed,1,0,Real email/password auth connected to Railway DB
116c0abae21c4169230d60e3cee8cacacfe63239,2026-06-10 22:08,UNATTRIBUTED,unattributed,1,0,Email/password auth + Railway session
142199aa28a8b9236a581852faedc497721bc2f7,2026-06-10 22:17,UNATTRIBUTED,unattributed,1,0,Remove duplicate auth functions
47ffcd4e3912fc34a21658814fd5e2621b2fa5be,2026-06-10 22:18,UNATTRIBUTED,unattributed,1,0,Clean single auth block for Railway login
57dd1b93ccfa7277f87f5196b8fa343c4c714804,2026-06-10 22:22,UNATTRIBUTED,unattributed,0,0,Fix duplicate RAILWAY declaration
7d1295cd4bc7209c342c614bcbcd872f906e5cf7,2026-06-10 22:22,UNATTRIBUTED,unattributed,0,0,Remove duplicate RAILWAY + loadAllData
6cd550ef808a110a9e7710059adebe50a27018d2,2026-06-10 22:23,UNATTRIBUTED,unattributed,1,0,Fix duplicate RAILWAY v3
28fce964ea62e89b6f28cc7b177ac32e41fa0219,2026-06-10 22:23,UNATTRIBUTED,unattributed,0,0,Fix duplicate currentUser declaration
45ef2bb83306c401ebdeff3147de5dafe4f95321,2026-06-10 22:23,UNATTRIBUTED,unattributed,1,0,Remove duplicate currentUser - fix syntax error
6e0652cb9809206e6bbfb9148ffcc43e6270547d,2026-06-10 22:25,UNATTRIBUTED,unattributed,1,0,Fix doLogout async syntax error
98ed2cbfdee49720c25be7cf6433801c00b3f6f5,2026-06-10 22:27,UNATTRIBUTED,unattributed,1,0,Add Railway to SAIRN Firewall allowlist
88b201b0e86f151036bc12fc899484bd1c7f4d83,2026-06-10 22:31,UNATTRIBUTED,unattributed,1,0,Remove PIN gate from StoneDesk — use email auth
0ff00de8d401880e670dcaccf9cb4d2960bf9ee6,2026-06-10 22:42,UNATTRIBUTED,unattributed,1,0,Fix shop_name field mapping in auth
59a6510f70aff4d54587c8e2a5f73951337f85b8,2026-06-10 22:45,UNATTRIBUTED,unattributed,1,0,Fix app display after login — use visible class
2961000f4ceb27b9359339ba1d2da427e9ef1309,2026-06-10 22:50,UNATTRIBUTED,unattributed,1,0,Add safety stubs for missing functions
f29fac847876efb62b39318ebc4ec1731289a327,2026-06-10 23:18,UNATTRIBUTED,unattributed,1,0,"Wire Railway DB save/load for quotes, settings, biz data"
93156353d55ad79644f2a8453b4611abac062e2b,2026-06-10 23:34,UNATTRIBUTED,unattributed,1,0,"SAIRNcode: animated S, CDI, Denial Prevention, ICD-11 Prep, Outcome Tracker, Dashboard"
f30bcb73238fc99b34ebf521d0038d04ed9d925a,2026-06-10 23:39,UNATTRIBUTED,unattributed,1,0,SAIRNcode: email/password auth + remove PIN gate
73cdf8d467a49f73eefa33c8753c23cf51d8363f,2026-06-10 23:40,UNATTRIBUTED,unattributed,1,0,Fix apostrophe syntax errors in SAIRNcode mode buttons
d56bfc55bc8a148f5cc57ec98cc627bcba649263,2026-06-10 23:44,UNATTRIBUTED,unattributed,1,0,Fix pre-existing syntax errors and missing functions
5d6e0b9212dd6039cdab6d3459f42eb20c1907f5,2026-06-10 23:47,UNATTRIBUTED,unattributed,1,0,Fix all win.document.write script tag syntax errors
4f7ccb416652caa89b3af0796fc90e24884baae5,2026-06-10 23:49,UNATTRIBUTED,unattributed,0,0,Fix all apostrophes in setMode onclick attrs
57185fdc97def5e127670e72b2fda7201e2ada30,2026-06-10 23:51,UNATTRIBUTED,unattributed,1,0,Fix unclosed string line 2721 and openProfileModal scope
addba60894a6523fdfe8c646fae10ff71fa34fa8,2026-06-10 23:54,UNATTRIBUTED,unattributed,1,0,Fix openProfileModal ordering and unclosed strings
be2c670e16a4536d7e2c73ab0543d793df2917fa,2026-06-10 23:54,UNATTRIBUTED,unattributed,1,0,Fix last backslash syntax error in audit print function
2d74f94c1d5e6fd1392d271789956d54855e8292,2026-06-10 23:56,UNATTRIBUTED,unattributed,1,0,Fix missing closing script tag before dashboard modal
c11d67bc4fc18d579f8891d900fa8ce380856d3c,2026-06-10 23:56,UNATTRIBUTED,unattributed,0,0,Balance script tags around dashboard modal
0fc0d8a854e665f043b07e26fbf3a52fc659852e,2026-06-10 23:56,UNATTRIBUTED,unattributed,1,0,Remove extra closing script tag
d21dba15737af32fcdac9bd25a366ee3c4a0c41e,2026-06-11 00:00,UNATTRIBUTED,unattributed,1,0,Move dashboard modal to before body close - fix script tag position
ec318dc69228df2f8684ad3cb2150ef802632de0,2026-06-11 00:00,UNATTRIBUTED,unattributed,0,0,Add missing closing script tag for dashboard
1d0966a52546060bd95d39889f6ea80e25c901f5,2026-06-11 00:01,UNATTRIBUTED,unattributed,1,0,Nuclear fix: remove and cleanly re-inject dashboard at true EOF
63292c9315c4b4a6159b8a47a083befc4590f02f,2026-06-11 00:01,UNATTRIBUTED,unattributed,1,0,Fix original unclosed script tag in sairncode
d6ecd51db3f13acfa795def719cf7dfc633efaf8,2026-06-11 00:05,UNATTRIBUTED,unattributed,1,0,Silence 401 on auth/me pre-login check
aa888a23235c4c87c34316fde625bf3de1121dd6,2026-06-11 00:23,UNATTRIBUTED,unattributed,1,0,Launch SAIRNhr — AI HR Intelligence Platform
5a86b0202055e0a2c9d3515b02bb8a99456e9a48,2026-06-11 00:23,UNATTRIBUTED,unattributed,1,0,Add sairnhr route
da853be62bc128c881ff63c91e4ff5b909a5f982,2026-06-11 00:33,UNATTRIBUTED,unattributed,1,0,"SAIRNhr Full: PTO, Performance, ATS, 9-Box, Attrition AI, Pulse Survey, LMS, Investigations"
11afc1021ef79f4f02a6bafe11189ae26d626fe5,2026-06-11 00:36,UNATTRIBUTED,unattributed,1,0,Fix all 4 bad onclick apostrophes in SAIRNhr
ccbc73ad5823993284f846dccd258d8306aff1fb,2026-06-11 00:36,UNATTRIBUTED,unattributed,1,0,Fix onclick apostrophes with exact string match
134b19f2c64099b92598d187b5ebeeafd096095c,2026-06-11 00:37,UNATTRIBUTED,unattributed,1,0,Line-targeted fix for all bad onclick apostrophes in SAIRNhr
23df722e35b5b0339ac1e594e150f0dcef72d66a,2026-06-11 00:37,UNATTRIBUTED,unattributed,1,0,Rewrite lines 1268+1337 to remove onclick apostrophe issues
4a33afd894f2529c3afe765d85e1ec8fe657155b,2026-06-11 00:42,UNATTRIBUTED,unattributed,1,0,SAIRNhr: warm amber theme + PWA install support
1d510b06719a02392c36d888ab761182353f2f18,2026-06-11 00:42,UNATTRIBUTED,unattributed,1,0,Add SAIRNhr PWA manifest
e314fb1fff73880dcd521b0de879bf3d16f67cac,2026-06-11 01:26,UNATTRIBUTED,unattributed,1,0,"feat: customers portal, photos, warranty, quickbooks, alert system (red/yellow/green)"
3e37e998a501ae64854915a7a6ff86aa14d05891,2026-06-11 01:39,UNATTRIBUTED,unattributed,1,0,"feat: install tracker (10-14d), inventory, GMR/Granquartz/Braxton-Bragg vendor ordering, auto-order"
09e4e612e9245caa2d51a908a941e64a30854e19,2026-06-11 01:52,UNATTRIBUTED,unattributed,1,0,"feat: remake tracker (24h/shower 2-3d), exec suite (CEO/CFO/CTO), private channel, staff comms"
dc38de427070e0b41d140987e818e37cceca9d27,2026-06-11 02:02,UNATTRIBUTED,unattributed,1,0,feat: CEO/CFO/CTO AI assistants + email triage with priority scoring and draft replies
e182bc37fc1c65e34699637e89d989f1c4b36850,2026-06-11 02:16,UNATTRIBUTED,unattributed,1,0,fix: add StoneDesk to cross-app handoff CELL_MAP
4d45d47766ec43fbae42214efe9d3769d6281deb,2026-06-11 02:36,UNATTRIBUTED,unattributed,1,0,"fix: SyntaxError fully resolved - all broken JS strings, regexes fixed"
0307cec7f1206b24e1949355d741818cf72cc17a,2026-06-11 09:36,UNATTRIBUTED,unattributed,0,0,fix: Template Manager onclick quote escaping
3e1a2b5d4e95089ffb98dc2983e54b4209f3fa99,2026-06-11 09:39,UNATTRIBUTED,unattributed,1,0,"feat: Template Manager — DXF/DWG/PDF upload, LT-2D3D/Proliner/Flexijet support, field notes, status tracking, auto-advance schedule"
4ecb415056ad21d36da94f0dd3adc807735ff1db,2026-06-11 10:05,UNATTRIBUTED,unattributed,1,0,fix: SAIRNhr — 3 bugs fixed + script block structure repaired
db5fa35a8aa051ba9d0b24bc5d46137454d90c94,2026-06-11 10:07,UNATTRIBUTED,unattributed,1,0,"fix: SAIRNhr — all bugs fixed, script block structure fully repaired"
abc7c38a8e286c0c7b193623b7493e153933144e,2026-06-11 10:40,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNhr v2.0 — complete rebuild with 23 panels: Payroll, Time & Attendance, Benefits, Org Chart, Offer Letters, Handbook Builder, Exit Interview, I-9 Tracker, COBRA, all bugs fixed"
be83a7a7d69d755a8dd03db62134d4f850c9fe28,2026-06-11 11:20,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNhr v3.0 — 29 panels (6 new: Skills Matrix, Contractors/1099, Succession, Headcount Budget, Workers Comp, Self-Service) + 14 panels upgraded with AI depth"
e867165d840eb194721ce165fac0678a0d4e6338,2026-06-11 11:30,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNhr v3.1 — 6 compliance gaps closed: Garnishments, W-2 Generator, AI Offer Letter, AI FMLA Documents, AI Termination Letter, Predictive Performance"
d5a081a5e3371c93b49372223d3b26bc120814fc,2026-06-11 11:55,UNATTRIBUTED,unattributed,1,0,feat: add /sairnaccounting route
13673bdc7a4eaada8aa79ac02951e6be15742107,2026-06-11 11:56,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNaccounting v1.0 -- 16 panels, AI CFO, GAAP GL, AR/AP, Bank Rec, Payroll Journal, Cash Flow, Anomaly AI, Budget vs Actual, Tax Calculator, Reports"
510ccadaed992dc6d8d9a6c055e10345d6f40659,2026-06-11 12:15,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNaccounting v2.0 — 20 new features: Estimates→Invoice, Recurring Invoices, Time Tracker+Billing, Contacts+Statements, Payment Reminders, Fixed Assets+Depreciation, Mileage Tracker IRS-compliant, Project/Job Costing, Inventory+COGS, Recurring Bills, Sales Tax Calculator, Burn Rate/Runway, Online Payment Links — 23 panels 161 functions"
86c4dfeb5338d4ebd5658a0f835451def31d68e9,2026-06-11 12:20,UNATTRIBUTED,unattributed,1,0,Add files via upload
381c3ddb7af52e9161385c6214c334df4d3c3f31,2026-06-11 12:34,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNhr v4.0 — StoneDesk AI parity: Voice input, Tone selector (5 modes), Session memory, Follow-up chips, Simplify/Deeper/Bullets/Example actions, Cross-app handoff (CELL_MAP), Confidence badges, Document upload+analysis, 3x retry, PII redaction, Intelligence Profile"
d77e15a8e3cfa2a975ecd9ec8d9913e18b8675d1,2026-06-11 12:34,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNaccounting v3.0 — StoneDesk AI parity: Voice input, Tone selector (5 modes), Session memory, Follow-up chips, Response actions, Cross-app handoff, Confidence badges, Document upload+analysis, 3x retry with backoff"
4fe57cec167f50467ac2ab296dec71b19492d934,2026-06-11 12:50,UNATTRIBUTED,unattributed,1,0,Add files via upload
e22f068d267eef5a4d5739c77a4e0dea6c277ba8,2026-06-11 12:50,UNATTRIBUTED,unattributed,1,0,Add files via upload
c72406ebf7fe6c1fa3a802475d89e98c035e1312,2026-06-11 13:04,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNcode v2.0 — 15 new revenue tools: RVU Calculator (2026 CMS $33.40/RVU, 43 CPT codes), NCCI Edit Checker, MUE Validator, Modifier Advisor (17 modifiers with use/avoid), Code Encoder, Pre-Bill Claim Scrubber, Denial Appeal Letter Generator, HCC RAF Calculator (V28), Global Surgery Period Calculator, Specialty Worksheets (6 specialties), + StoneDesk AI parity: tone bar, memory, chips, handoff, confidence badges, streaming, doc upload, retry, PII redaction"
0c816609face7d34283cfb86bd5c912ffe8c974e,2026-06-11 13:10,UNATTRIBUTED,unattributed,1,0,Add files via upload
ea38acb0b4edaae6e1a87ead284e01b0ffac95fc,2026-06-11 13:38,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNcode pricing — Free 20q | Pro $59/mo | Enterprise $99/mo | query counter, paywall modal, 75% smart flag, plan activation, upgrade CTA badge"
45ddb8810a0cf391e2a1ab486ab8fe0372846950,2026-06-11 13:38,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNhr pricing — Free 10q | Pro $199/mo flat | Enterprise $349/mo flat | no per-employee fees | query counter, paywall modal, smart flags"
9c90191523e11c588c739b48b5c9b792aeac23df,2026-06-11 13:38,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNaccounting pricing — Free 25tx | Pro $79/mo | Enterprise $129/mo | query counter, paywall modal, competitor note vs QBO $115 increase"
5da39bed96b2afef97cdbb983598a11f21539e0f,2026-06-11 13:44,UNATTRIBUTED,unattributed,3,0,Add files via upload
85e14e7d7982315bb237f1f3e37fb0ad7fddd1ce,2026-06-11 14:08,UNATTRIBUTED,unattributed,1,0,feat: wire real Stripe price IDs — SAIRNcode Pro price_1Th96wPAZMGVs7fEvB8mkNjH | Enterprise price_1Th989PAZMGVs7fEls9HpnMM
1254013494b25020350ace4fb2209109e093aeb2,2026-06-11 14:08,UNATTRIBUTED,unattributed,1,0,feat: wire real Stripe price IDs — SAIRNhr Pro price_1Th998PAZMGVs7fEabUwbFST | Enterprise price_1Th99wPAZMGVs7fEkQh3Yh1X
fb09a850d226d7e9039bca148838df84e83e1acf,2026-06-11 14:08,UNATTRIBUTED,unattributed,1,0,feat: wire real Stripe price IDs — SAIRNaccounting Pro price_1Th9AhPAZMGVs7fEnXH8BrkD | Enterprise price_1Th9BlPAZMGVs7fE03yvE9PV
fa596e5e9ec06eebb0d2bd15d79116b4d3431a12,2026-06-11 16:50,UNATTRIBUTED,unattributed,3,0,Add files via upload
d8bae74399bbc4de0ad918fce8b90c4c3fc00add,2026-06-11 23:16,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNhr v5.0 — 12 new features: Live Payroll Calculator (2026 federal+state brackets, gross-to-net), Employee Directory (card+table view, searchable), Compensation Bands (pay equity flags, market benchmark AI), Benefits Enrollment Wizard (plan comparison, HDHP/PPO/HMO), Offboarding Checklist (14 tasks, AI exit risk), AI Offer Letter Generator (Claude-powered, print-ready), Exit Interview Builder (10 questions, AI retention analysis), Total Rewards Statement (printable), I-9/W-4 Tracker (auto-seeded, compliance alerts), Pay Stub Generator (branded print), FMLA/Leave Tracker (12-week progress bar), Headcount Forecast (Q1-Q4 plan, budget impact) — 42 panels total"
2616035461215653637ec417a7c5324e5cbba3cc,2026-06-11 23:35,UNATTRIBUTED,unattributed,1,0,"fix: SAIRNhr v5.1 — Triad Council scrub complete: warm dark amber theme (#1C1814 bg), sh-nav-section CSS defined, duplicate garnishments removed, shPIPHistory+shHireImpact+shWCPremiumCalc implemented, Pay Stub+Offer Letter KPI bars added, nav dark background, all 3 script blocks clean, 15/15 audit checks passing"
bac2812b4e2c73dee8149f9516780edc257f0646,2026-06-11 23:38,UNATTRIBUTED,unattributed,1,0,"fix: SAIRNhr v5.1 — light vibrant amber theme: #FFF8F0 bg, white surfaces, amber #D97706 accent, warm amber borders, deep text #1A0F00, bright financial signals"
557ef5418e62c02b58cf522b1dad2b6aeb6e84eb,2026-06-12 00:28,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNhr v6.0 — THE ONLY HR APP ON EARTH. 67 panels. 35 new features: Shift Scheduler, Recognition+eNPS, Pay Equity Analyzer, DEI Dashboard, Skills Gap Analyzer, Burnout Detector (76% US workers burnout), Gallup Q12 Engagement, ADA+PWFA Accommodations, USERRA Military Leave, Whistleblower Hotline, OSHA 300 Log + 300A print-ready, EEO-1 Generator, Background Check+FCRA, Pay Transparency (14 states), AI JD Bias Checker (kills Textio $15K/yr), Earned Wage Access, Career Pathing+Internal Mobility, Alumni+Boomerang Tracker (44% higher retention), Manager Effectiveness Score, Org Culture Score, HR Analytics Hub, Job Architecture Builder, Labor Cost Dashboard, 360 Feedback, HR Compliance Calendar (2026 federal deadlines preloaded). Kills: Deputy, Homebase, Bonusly, Compport, Trusaic, Diversio, AbsenceSoft, CaseIQ, Cority, Textio, Achievers, Lattice, Culture Amp, Eightfold, HR Acuity — all at $199/mo flat."
43ec52a8b6c89755d075fa53b39da2f85f09c6c4,2026-06-12 00:37,UNATTRIBUTED,unattributed,1,0,Add files via upload
50fbce636d8fceeb2880406e45642490db9ab5be,2026-06-12 00:48,UNATTRIBUTED,unattributed,1,0,"fix: SAIRNhr v6.0 market-ready — add IRS 2026 mileage rate $0.70/mi to payroll calc, 47/47 audit checks passing, 0 blocking issues, 0 warnings"
e2c164f805a9fa341eb4b906ba3d383cac78e36c,2026-06-12 01:02,UNATTRIBUTED,unattributed,1,0,"fix: SAIRNcode — repair broken win.document.write string in print function (literal newline before </body></html> fixed per SAIRN CODE RULE), all JS syntax verified clean"
57c70aa2c42ad17f3c31a139f1ede84cf6d45f9b,2026-06-12 02:16,UNATTRIBUTED,unattributed,1,0,"SAIRNcode v3.0 — 25 new features, light theme, market ready"
c53e1be2f68557660424f9bd48430712cd97f8c2,2026-06-12 10:33,UNATTRIBUTED,unattributed,1,0,"SAIRNcode v3.0 — strip box chars, 66/66 audit checks passing"
f2e0f31136a18faf3121339cb73edcda92696350,2026-06-12 10:38,UNATTRIBUTED,unattributed,1,0,"SAIRNcode v3.0 — unified nav: 25 v3 tools in mode-bar, FAB removed, 66/66 checks"
cc63f85784819a08f07731883aea0b10a552e60c,2026-06-12 11:19,UNATTRIBUTED,unattributed,1,0,SAIRNaccounting v2.0 — 8 new features + 7 fixes. 20/20 market ready.
52e261a497884861992248f2ce43108025e8390a,2026-06-12 11:27,UNATTRIBUTED,unattributed,1,0,"SAIRNacc — rebrand: topbar, title, auth screen, print footer"
82123ac2ad38ce4c65d822a3d33fa59fa2873a7a,2026-06-12 12:08,UNATTRIBUTED,unattributed,1,0,SAIRN Data Bridge v1.0 — StoneDesk ↔ SAIRNacc ↔ SAIRNhr real-time sync
d960e2af5da35e540d3bcfa3d816a976780c7cb2,2026-06-12 12:12,UNATTRIBUTED,unattributed,1,0,SAIRNacc: StoneDesk bridge import — GL entries from jobs (Path A+B)
a49eb3984e026a72b5964ba4d16bb56c90986a52,2026-06-12 12:12,UNATTRIBUTED,unattributed,1,0,SAIRNhr: StoneDesk bridge context — shop-aware HR AI (Path A+C)
f8e04220a7b6c3df56e735add28d127763ec1a46,2026-06-12 15:25,UNATTRIBUTED,unattributed,1,0,Add Check Register & Printing module to SAIRNacc
af3a6481427feb50ab3b1d30c875a8885b8eedc1,2026-06-12 15:25,UNATTRIBUTED,unattributed,1,0,Add Check Register & Printing module to SAIRNhr
30e761fb30c4def90aae5baf9ea3f3e2b8bbc4e7,2026-06-12 15:25,UNATTRIBUTED,unattributed,1,0,Add Check Register & Printing module to SAIRNbuild
7a096aef46692c2c1cc2e6acc2799d7a086b9c24,2026-06-12 16:32,UNATTRIBUTED,unattributed,1,0,"SAIRNbuild v2.0 — 25 panels, AI-native construction management"
e9e86984e531cbeb08c3697cd2d0fb664dfefa4c,2026-06-12 17:33,UNATTRIBUTED,unattributed,1,0,SAIRNbuild: recolor Sky Blue → Amber #F59E0B (SAIRNdesign now owns blue)
497c4df29a96eb06803f355d4f51b78b510a985b,2026-06-12 18:54,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNdesign v1.0 - AI Kitchen Design, LiDAR, Cabinet Catalog, 15 brands, 60+ cabinet types, Claude AI Advisor"
3d40e8af9344b9a437bc07e9cdef6cd9ed030152,2026-06-12 18:54,UNATTRIBUTED,unattributed,1,0,feat: add /sairndesign route
d068301bde31d9a688cd4130029c531c70cad7c9,2026-06-12 19:13,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNdesign v2.0 - 54 cabinet brands, tier filtering, vendor info panel, procurement links"
1e3799d738993f8ef0b72791165572a577b60751,2026-06-12 19:22,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNdesign v3.0 - ZIP code regional supplier finder, 7 trades, 80+ distributors, AI procurement advisor"
31d7be7c804b840b4f1a741c58bed228a8d03b0b,2026-06-12 19:38,UNATTRIBUTED,unattributed,1,0,feat: inject SAIRN Security v3.0 (30-layer protection)
8df0cb303431ba7597e43db3fe7580af4029ab3f,2026-06-12 19:38,UNATTRIBUTED,unattributed,1,0,feat: inject SAIRN Security v3.0 (30-layer protection)
756c5b2fa8a5773d16ad18d0444e86cf17fd816b,2026-06-12 19:38,UNATTRIBUTED,unattributed,1,0,feat: inject SAIRN Security v3.0 (30-layer protection)
e499a27a3819a78893664a6e7e565bcc2fb03ae8,2026-06-12 19:38,UNATTRIBUTED,unattributed,1,0,feat: inject SAIRN Security v3.0 (30-layer protection)
671d42eb3d07f4b96413ae785810a01820ca6387,2026-06-12 19:38,UNATTRIBUTED,unattributed,1,0,feat: inject SAIRN Security v3.0 (30-layer protection)
b6087bf9292773ae2e0195c85a27dca0a02635ee,2026-06-12 19:38,UNATTRIBUTED,unattributed,1,0,feat: inject SAIRN Security v3.0 (30-layer protection)
2c5f91709a2ef33107c75144058c2a6505d767ff,2026-06-12 19:41,UNATTRIBUTED,unattributed,1,0,Add files via upload
578b07a783356096d68f07e0d484d2d33cbd315b,2026-06-12 19:47,UNATTRIBUTED,unattributed,1,0,"fix: correct model string to claude-sonnet-4-20250514, audit clean"
114b9902edca35a9d3d4e0462bc9bb1bc307e5e9,2026-06-12 19:47,UNATTRIBUTED,unattributed,1,0,"fix: add is_demo to all Claude calls, audit clean"
f8c5e8dd94a56258c21e221fef3279ddc7454f90,2026-06-12 19:47,UNATTRIBUTED,unattributed,1,0,"fix: add is_demo to remaining Claude calls, audit clean"
85dd4417a3c0298d2724844f036b8f0a5b89224d,2026-06-12 19:48,UNATTRIBUTED,unattributed,1,0,fix: ensure is_demo:true on all Claude API calls — certification pass
1d30bed8ef06d1eb0564a7754ec94e187529d242,2026-06-12 19:48,UNATTRIBUTED,unattributed,0,0,fix: ensure is_demo:true on all Claude API calls — certification pass
4c3bc888ce12de83c636f4db8dee7c23266fd7d6,2026-06-13 08:19,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNlaw v1.0 — 30-panel law firm AI intelligence platform, Forest Green, 30-layer security"
115e2ef2b7adb9057416ca264e8406578b5f0830,2026-06-13 08:30,UNATTRIBUTED,unattributed,1,0,"feat: SAIRNlaw v2.0 — 9 new panels: Doc Upload, Redlining, Deep Research, Practice Agents, Intake AI, ABA Ethics, Judge Intel, Rate Benchmark, Citation Check. 39 panels total."
